# trace records: appended=6864 stored=6864
# seq[0]=0
# seq[1]=4
# seq[2]=264
# seq[3]=34
# seq[4]=132
# seq[5]=260
# seq[6]=0
# seq[7]=1024
# seq[8]=1024
# seq[9]=4096
# seq[10]=32
# seq[11]=4
# seq[12]=0
# seq[13]=0
# seq[14]=0
# seq[15]=0
kind,bx,by,rank,warp,lane,smid,seq,t,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
9,46,0,0,0,0,94,2007,1788983405571671872,44,32,0,1,1,1,15,32,44,0
7,34,0,0,1,0,68,502,1788983405571677888,1,0,15,1240,17,0,0,0,0,0
8,34,0,0,1,0,68,502,1788983405571679296,46,32,0,1,1,1,15,32,46,0
9,34,0,0,0,0,68,2009,1788983405571679360,46,32,0,1,1,1,15,32,46,0
9,35,0,1,0,0,69,2008,1788983405571679360,46,32,0,1,1,1,15,33,46,0
9,35,1,3,0,0,83,2010,1788983405571679424,46,32,0,1,1,1,15,33,47,0
9,34,1,2,0,0,82,2011,1788983405571679424,46,32,0,1,1,1,15,32,47,0
7,0,2,0,1,0,134,503,1788983405571679616,1,0,15,1240,0,1,0,0,0,0
7,44,0,0,1,0,78,504,1788983405571679744,1,0,15,1240,22,0,0,0,0,0
7,26,0,0,1,0,42,505,1788983405571680576,1,0,15,1240,13,0,0,0,0,0
7,62,0,0,1,0,132,506,1788983405571680928,1,0,15,1240,31,0,0,0,0,0
7,60,0,0,1,0,130,507,1788983405571680992,1,0,15,1240,30,0,0,0,0,0
8,0,2,0,1,0,134,503,1788983405571681056,48,32,0,1,1,1,15,32,48,0
9,0,3,2,0,0,140,2012,1788983405571681088,48,32,0,1,1,1,15,32,49,0
9,1,3,3,0,0,141,2013,1788983405571681120,48,32,0,1,1,1,15,33,49,0
9,1,2,1,0,0,135,2014,1788983405571681152,48,32,0,1,1,1,15,33,48,0
9,0,2,0,0,0,134,2015,1788983405571681184,48,32,0,1,1,1,15,32,48,0
8,44,0,0,1,0,78,504,1788983405571681184,50,32,0,1,1,1,15,32,50,0
9,45,0,1,0,0,79,2016,1788983405571681280,50,32,0,1,1,1,15,33,50,0
9,44,0,0,0,0,78,2017,1788983405571681280,50,32,0,1,1,1,15,32,50,0
9,44,1,2,0,0,92,2018,1788983405571681280,50,32,0,1,1,1,15,32,51,0
9,45,1,3,0,0,93,2019,1788983405571681312,50,32,0,1,1,1,15,33,51,0
7,20,0,0,1,0,36,508,1788983405571681312,1,0,15,1240,10,0,0,0,0,0
7,58,0,0,1,0,106,509,1788983405571681824,1,0,15,1240,29,0,0,0,0,0
7,56,0,0,1,0,104,510,1788983405571681920,1,0,15,1240,28,0,0,0,0,0
8,26,0,0,1,0,42,505,1788983405571681984,52,32,0,1,1,1,15,32,52,0
9,27,0,1,0,0,43,2021,1788983405571682048,52,32,0,1,1,1,15,33,52,0
9,26,0,0,0,0,42,2020,1788983405571682048,52,32,0,1,1,1,15,32,52,0
9,26,1,2,0,0,58,2022,1788983405571682112,52,32,0,1,1,1,15,32,53,0
9,27,1,3,0,0,59,2023,1788983405571682112,52,32,0,1,1,1,15,33,53,0
8,60,0,0,1,0,130,506,1788983405571682400,56,32,0,1,1,1,15,32,56,0
9,63,1,3,0,0,139,2025,1788983405571682432,54,32,0,1,1,1,15,33,55,0
8,62,0,0,1,0,132,507,1788983405571682432,54,32,0,1,1,1,15,32,54,0
9,62,1,2,0,0,138,2024,1788983405571682432,54,32,0,1,1,1,15,32,55,0
9,63,0,1,0,0,133,2026,1788983405571682432,54,32,0,1,1,1,15,33,54,0
9,62,0,0,0,0,132,2027,1788983405571682432,54,32,0,1,1,1,15,32,54,0
9,61,1,3,0,0,137,2031,1788983405571682464,56,32,0,1,1,1,15,33,57,0
9,60,1,2,0,0,136,2030,1788983405571682464,56,32,0,1,1,1,15,32,57,0
9,60,0,0,0,0,130,2029,1788983405571682432,56,32,0,1,1,1,15,32,56,0
9,61,0,1,0,0,131,2028,1788983405571682432,56,32,0,1,1,1,15,33,56,0
8,20,0,0,1,0,36,508,1788983405571682752,58,32,0,1,1,1,15,32,58,0
9,20,0,0,0,0,36,2032,1788983405571682784,58,32,0,1,1,1,15,32,58,0
9,21,0,1,0,0,37,2033,1788983405571682784,58,32,0,1,1,1,15,33,58,0
9,20,1,2,0,0,52,2035,1788983405571682848,58,32,0,1,1,1,15,32,59,0
9,21,1,3,0,0,53,2034,1788983405571682848,58,32,0,1,1,1,15,33,59,0
7,28,0,0,1,0,44,511,1788983405571683104,1,0,15,1240,14,0,0,0,0,0
8,58,0,0,1,0,106,509,1788983405571683296,60,32,0,1,1,1,15,32,60,0
9,59,1,3,0,0,121,2036,1788983405571683328,60,32,0,1,1,1,15,33,61,0
9,59,0,1,0,0,107,2038,1788983405571683328,60,32,0,1,1,1,15,33,60,0
9,58,0,0,0,0,106,2039,1788983405571683328,60,32,0,1,1,1,15,32,60,0
9,58,1,2,0,0,120,2037,1788983405571683328,60,32,0,1,1,1,15,32,61,0
8,56,0,0,1,0,104,510,1788983405571683456,62,32,0,1,1,1,15,32,62,0
9,57,0,1,0,0,105,2040,1788983405571683456,62,32,0,1,1,1,15,33,62,0
9,56,0,0,0,0,104,2042,1788983405571683456,62,32,0,1,1,1,15,32,62,0
9,57,1,3,0,0,119,2041,1788983405571683456,62,32,0,1,1,1,15,33,63,0
9,56,1,2,0,0,118,2043,1788983405571683488,62,32,0,1,1,1,15,32,63,0
7,30,0,0,1,0,46,512,1788983405571683808,1,0,15,1240,15,0,0,0,0,0
7,4,0,0,1,0,4,513,1788983405571683904,1,0,15,1240,2,0,0,0,0,0
7,40,0,0,1,0,74,514,1788983405571683904,1,0,15,1240,20,0,0,0,0,0
7,12,0,0,1,0,12,515,1788983405571684096,1,0,15,1240,6,0,0,0,0,0
7,10,0,0,1,0,10,516,1788983405571684128,1,0,15,1240,5,0,0,0,0,0
7,14,0,0,1,0,14,517,1788983405571684352,1,0,15,1240,7,0,0,0,0,0
7,42,0,0,1,0,76,518,1788983405571684544,1,0,15,1240,21,0,0,0,0,0
8,28,0,0,1,0,44,511,1788983405571684608,0,34,0,1,1,1,15,34,0,0
7,48,0,0,1,0,96,519,1788983405571684608,1,0,15,1240,24,0,0,0,0,0
9,28,1,2,0,0,60,2045,1788983405571684640,0,34,0,1,1,1,15,34,1,0
9,29,1,3,0,0,61,2044,1788983405571684640,0,34,0,1,1,1,15,35,1,0
9,28,0,0,0,0,44,2047,1788983405571684704,0,34,0,1,1,1,15,34,0,0
9,29,0,1,0,0,45,2046,1788983405571684704,0,34,0,1,1,1,15,35,0,0
7,54,0,0,1,0,102,520,1788983405571685184,1,0,15,1240,27,0,0,0,0,0
8,30,0,0,1,0,46,512,1788983405571685280,2,34,0,1,1,1,15,34,2,0
9,31,0,1,0,0,47,2049,1788983405571685312,2,34,0,1,1,1,15,35,2,0
9,30,0,0,0,0,46,2048,1788983405571685312,2,34,0,1,1,1,15,34,2,0
9,30,1,2,0,0,62,2050,1788983405571685344,2,34,0,1,1,1,15,34,3,0
9,31,1,3,0,0,63,2051,1788983405571685344,2,34,0,1,1,1,15,35,3,0
8,4,0,0,1,0,4,513,1788983405571685344,6,34,0,1,1,1,15,34,6,0
9,4,0,0,0,0,4,2053,1788983405571685344,6,34,0,1,1,1,15,34,6,0
9,5,0,1,0,0,5,2052,1788983405571685344,6,34,0,1,1,1,15,35,6,0
9,4,1,2,0,0,20,2055,1788983405571685376,6,34,0,1,1,1,15,34,7,0
9,5,1,3,0,0,21,2054,1788983405571685376,6,34,0,1,1,1,15,35,7,0
8,40,0,0,1,0,74,514,1788983405571685408,4,34,0,1,1,1,15,34,4,0
9,40,0,0,0,0,74,2056,1788983405571685472,4,34,0,1,1,1,15,34,4,0
9,40,1,2,0,0,88,2058,1788983405571685536,4,34,0,1,1,1,15,34,5,0
9,41,0,1,0,0,75,2057,1788983405571685536,4,34,0,1,1,1,15,35,4,0
9,41,1,3,0,0,89,2059,1788983405571685536,4,34,0,1,1,1,15,35,5,0
9,12,1,2,0,0,28,2060,1788983405571685600,8,34,0,1,1,1,15,34,9,0
8,10,0,0,1,0,10,515,1788983405571685600,10,34,0,1,1,1,15,34,10,0
9,13,1,3,0,0,29,2061,1788983405571685632,8,34,0,1,1,1,15,35,9,0
9,11,0,1,0,0,11,2062,1788983405571685632,10,34,0,1,1,1,15,35,10,0
9,10,1,2,0,0,26,2063,1788983405571685632,10,34,0,1,1,1,15,34,11,0
9,11,1,3,0,0,27,2064,1788983405571685632,10,34,0,1,1,1,15,35,11,0
9,10,0,0,0,0,10,2065,1788983405571685632,10,34,0,1,1,1,15,34,10,0
8,12,0,0,1,0,12,516,1788983405571685664,8,34,0,1,1,1,15,34,8,0
9,12,0,0,0,0,12,2066,1788983405571685760,8,34,0,1,1,1,15,34,8,0
9,13,0,1,0,0,13,2067,1788983405571685760,8,34,0,1,1,1,15,35,8,0
8,14,0,0,1,0,14,517,1788983405571685760,12,34,0,1,1,1,15,34,12,0
9,15,0,1,0,0,15,2068,1788983405571685792,12,34,0,1,1,1,15,35,12,0
9,14,0,0,0,0,14,2069,1788983405571685824,12,34,0,1,1,1,15,34,12,0
9,14,1,2,0,0,30,2070,1788983405571685824,12,34,0,1,1,1,15,34,13,0
9,15,1,3,0,0,31,2071,1788983405571685824,12,34,0,1,1,1,15,35,13,0
8,48,0,0,1,0,96,518,1788983405571686048,16,34,0,1,1,1,15,34,16,0
9,49,1,3,0,0,111,2073,1788983405571686048,16,34,0,1,1,1,15,35,17,0
9,48,1,2,0,0,110,2072,1788983405571686048,16,34,0,1,1,1,15,34,17,0
9,48,0,0,0,0,96,2077,1788983405571686112,16,34,0,1,1,1,15,34,16,0
9,49,0,1,0,0,97,2076,1788983405571686112,16,34,0,1,1,1,15,35,16,0
9,42,1,2,0,0,90,2075,1788983405571686112,14,34,0,1,1,1,15,34,15,0
9,43,1,3,0,0,91,2074,1788983405571686112,14,34,0,1,1,1,15,35,15,0
8,42,0,0,1,0,76,519,1788983405571686112,14,34,0,1,1,1,15,34,14,0
9,42,0,0,0,0,76,2078,1788983405571686176,14,34,0,1,1,1,15,34,14,0
9,43,0,1,0,0,77,2079,1788983405571686176,14,34,0,1,1,1,15,35,14,0
8,54,0,0,1,0,102,520,1788983405571686624,18,34,0,1,1,1,15,34,18,0
9,54,1,2,0,0,116,2082,1788983405571686656,18,34,0,1,1,1,15,34,19,0
9,55,0,1,0,0,103,2080,1788983405571686656,18,34,0,1,1,1,15,35,18,0
9,54,0,0,0,0,102,2081,1788983405571686656,18,34,0,1,1,1,15,34,18,0
9,55,1,3,0,0,117,2083,1788983405571686688,18,34,0,1,1,1,15,35,19,0
7,16,0,0,1,0,32,521,1788983405571687936,0,1,16,1232,8,0,0,0,0,0
8,16,0,0,1,0,32,521,1788983405571688704,20,34,0,1,0,0,16,34,20,0
9,17,0,1,0,0,33,2084,1788983405571688800,20,34,0,1,0,0,16,35,20,0
9,17,1,3,0,0,49,2085,1788983405571688864,20,34,0,1,0,0,16,35,21,0
9,16,0,0,0,0,32,2086,1788983405571689216,20,34,0,1,0,0,16,34,20,0
9,16,1,2,0,0,48,2087,1788983405571689248,20,34,0,1,0,0,16,34,21,0
7,24,0,0,1,0,40,522,1788983405571691808,0,1,16,1232,12,0,0,0,0,0
8,24,0,0,1,0,40,522,1788983405571692608,22,34,0,1,0,0,16,34,22,0
9,25,0,1,0,0,41,2088,1788983405571692736,22,34,0,1,0,0,16,35,22,0
9,25,1,3,0,0,57,2089,1788983405571692736,22,34,0,1,0,0,16,35,23,0
9,24,0,0,0,0,40,2090,1788983405571693088,22,34,0,1,0,0,16,34,22,0
9,24,1,2,0,0,56,2091,1788983405571693184,22,34,0,1,0,0,16,34,23,0
7,22,0,0,1,0,38,523,1788983405571693824,0,1,16,1232,11,0,0,0,0,0
7,36,0,0,1,0,70,524,1788983405571694368,0,1,16,1232,18,0,0,0,0,0
8,22,0,0,1,0,38,523,1788983405571694720,24,34,0,1,0,0,16,34,24,0
9,23,0,1,0,0,39,2092,1788983405571694752,24,34,0,1,0,0,16,35,24,0
9,23,1,3,0,0,55,2093,1788983405571694784,24,34,0,1,0,0,16,35,25,0
7,0,0,0,1,0,0,525,1788983405571694848,1,1,9,1240,0,0,0,0,0,0
9,22,1,2,0,0,54,2094,1788983405571695168,24,34,0,1,0,0,16,34,25,0
8,36,0,0,1,0,70,524,1788983405571695200,26,34,0,1,0,0,16,34,26,0
9,22,0,0,0,0,38,2095,1788983405571695264,24,34,0,1,0,0,16,34,24,0
9,37,0,1,0,0,71,2096,1788983405571695328,26,34,0,1,0,0,16,35,26,0
9,37,1,3,0,0,85,2097,1788983405571695360,26,34,0,1,0,0,16,35,27,0
9,36,1,2,0,0,84,2098,1788983405571695584,26,34,0,1,0,0,16,34,27,0
8,0,0,0,1,0,0,525,1788983405571695616,28,34,0,1,1,0,9,34,28,0
9,36,0,0,0,0,70,2099,1788983405571695680,26,34,0,1,0,0,16,34,26,0
9,1,0,1,0,0,1,2100,1788983405571695712,28,34,0,1,1,0,9,35,28,0
9,1,1,3,0,0,17,2101,1788983405571695712,28,34,0,1,1,0,9,35,29,0
7,8,0,0,1,0,8,526,1788983405571695872,0,1,16,1232,4,0,0,0,0,0
7,52,0,0,1,0,100,527,1788983405571696000,0,1,16,1232,26,0,0,0,0,0
7,50,0,0,1,0,98,528,1788983405571696032,0,1,16,1232,25,0,0,0,0,0
7,38,0,0,1,0,72,529,1788983405571696096,0,1,16,1232,19,0,0,0,0,0
8,8,0,0,1,0,8,526,1788983405571696672,30,34,0,1,0,0,16,34,30,0
9,9,0,1,0,0,9,2102,1788983405571696768,30,34,0,1,0,0,16,35,30,0
9,9,1,3,0,0,25,2103,1788983405571696768,30,34,0,1,0,0,16,35,31,0
7,6,0,0,1,0,6,530,1788983405571696768,0,1,16,1232,3,0,0,0,0,0
9,53,0,1,0,0,101,2106,1788983405571696864,32,34,0,1,0,0,16,35,32,0
9,53,1,3,0,0,115,2105,1788983405571696864,32,34,0,1,0,0,16,35,33,0
8,52,0,0,1,0,100,527,1788983405571696864,32,34,0,1,0,0,16,34,32,0
8,38,0,0,1,0,72,529,1788983405571696896,36,34,0,1,0,0,16,34,36,0
9,39,0,1,0,0,73,2107,1788983405571696928,36,34,0,1,0,0,16,35,36,0
9,51,1,3,0,0,113,2108,1788983405571696960,34,34,0,1,0,0,16,35,35,0
8,50,0,0,1,0,98,528,1788983405571696960,34,34,0,1,0,0,16,34,34,0
9,51,0,1,0,0,99,2110,1788983405571697056,34,34,0,1,0,0,16,35,34,0
9,39,1,3,0,0,87,2109,1788983405571697024,36,34,0,1,0,0,16,35,37,0
9,0,0,0,0,0,0,2104,1788983405571697248,28,34,0,1,1,0,9,34,28,0
9,52,1,2,0,0,114,2111,1788983405571697280,32,34,0,1,0,0,16,34,33,0
9,50,1,2,0,0,112,2112,1788983405571697312,34,34,0,1,0,0,16,34,35,0
9,8,0,0,0,0,8,2113,1788983405571697312,30,34,0,1,0,0,16,34,30,0
9,8,1,2,0,0,24,2114,1788983405571697312,30,34,0,1,0,0,16,34,31,0
9,0,1,2,0,0,16,2115,1788983405571697344,28,34,0,1,1,0,9,34,29,0
9,38,1,2,0,0,86,2116,1788983405571697376,36,34,0,1,0,0,16,34,37,0
9,38,0,0,0,0,72,2117,1788983405571697376,36,34,0,1,0,0,16,34,36,0
9,50,0,0,0,0,98,2118,1788983405571697408,34,34,0,1,0,0,16,34,34,0
8,6,0,0,1,0,6,530,1788983405571697600,38,34,0,1,0,0,16,34,38,0
9,52,0,0,0,0,100,2119,1788983405571697632,32,34,0,1,0,0,16,34,32,0
9,7,1,3,0,0,23,2120,1788983405571697696,38,34,0,1,0,0,16,35,39,0
9,7,0,1,0,0,7,2121,1788983405571697696,38,34,0,1,0,0,16,35,38,0
9,6,0,0,0,0,6,2122,1788983405571698016,38,34,0,1,0,0,16,34,38,0
9,6,1,2,0,0,22,2123,1788983405571698144,38,34,0,1,0,0,16,34,39,0
7,32,0,0,1,0,66,531,1788983405571698816,0,1,16,1232,16,0,0,0,0,0
8,32,0,0,1,0,66,531,1788983405571699648,40,34,0,1,0,0,16,34,40,0
9,33,0,1,0,0,67,2124,1788983405571699744,40,34,0,1,0,0,16,35,40,0
9,33,1,3,0,0,81,2125,1788983405571699776,40,34,0,1,0,0,16,35,41,0
9,32,1,2,0,0,80,2126,1788983405571699840,40,34,0,1,0,0,16,34,41,0
9,32,0,0,0,0,66,2127,1788983405571700192,40,34,0,1,0,0,16,34,40,0
7,18,0,0,1,0,34,532,1788983405571701632,0,1,16,1232,9,0,0,0,0,0
7,2,0,0,1,0,2,533,1788983405571702016,0,1,16,1232,1,0,0,0,0,0
7,46,0,0,1,0,94,534,1788983405571702176,0,1,16,1232,23,0,0,0,0,0
8,18,0,0,1,0,34,532,1788983405571702464,42,34,0,1,0,0,16,34,42,0
9,19,1,3,0,0,51,2128,1788983405571702528,42,34,0,1,0,0,16,35,43,0
9,19,0,1,0,0,35,2129,1788983405571702560,42,34,0,1,0,0,16,35,42,0
8,2,0,0,1,0,2,533,1788983405571702848,44,34,0,1,0,0,16,34,44,0
9,3,1,3,0,0,19,2130,1788983405571702944,44,34,0,1,0,0,16,35,45,0
9,3,0,1,0,0,3,2131,1788983405571703008,44,34,0,1,0,0,16,35,44,0
9,18,0,0,0,0,34,2133,1788983405571703040,42,34,0,1,0,0,16,34,42,0
9,47,1,3,0,0,109,2132,1788983405571703072,46,34,0,1,0,0,16,35,47,0
8,46,0,0,1,0,94,534,1788983405571703104,46,34,0,1,0,0,16,34,46,0
9,47,0,1,0,0,95,2134,1788983405571703104,46,34,0,1,0,0,16,35,46,0
9,18,1,2,0,0,50,2135,1788983405571703296,42,34,0,1,0,0,16,34,43,0
9,2,1,2,0,0,18,2136,1788983405571703424,44,34,0,1,0,0,16,34,45,0
9,2,0,0,0,0,2,2137,1788983405571703520,44,34,0,1,0,0,16,34,44,0
9,46,1,2,0,0,108,2138,1788983405571703744,46,34,0,1,0,0,16,34,47,0
9,46,0,0,0,0,94,2139,1788983405571703840,46,34,0,1,0,0,16,34,46,0
7,34,0,0,1,0,68,535,1788983405571709984,0,1,16,1232,17,0,0,0,0,0
7,0,2,0,1,0,134,536,1788983405571711200,0,1,16,1232,0,1,0,0,0,0
8,34,0,0,1,0,68,535,1788983405571711360,48,34,0,1,0,0,16,34,48,0
9,35,0,1,0,0,69,2140,1788983405571711456,48,34,0,1,0,0,16,35,48,0
9,34,0,0,0,0,68,2141,1788983405571711456,48,34,0,1,0,0,16,34,48,0
9,35,1,3,0,0,83,2142,1788983405571711488,48,34,0,1,0,0,16,35,49,0
9,34,1,2,0,0,82,2143,1788983405571711488,48,34,0,1,0,0,16,34,49,0
7,44,0,0,1,0,78,537,1788983405571711712,0,1,16,1232,22,0,0,0,0,0
8,0,2,0,1,0,134,536,1788983405571712640,50,34,0,1,0,0,16,34,50,0
7,26,0,0,1,0,42,538,1788983405571712640,0,1,16,1232,13,0,0,0,0,0
9,1,2,1,0,0,135,2145,1788983405571712704,50,34,0,1,0,0,16,35,50,0
9,0,2,0,0,0,134,2144,1788983405571712704,50,34,0,1,0,0,16,34,50,0
9,0,3,2,0,0,140,2146,1788983405571712704,50,34,0,1,0,0,16,34,51,0
9,1,3,3,0,0,141,2147,1788983405571712736,50,34,0,1,0,0,16,35,51,0
8,44,0,0,1,0,78,537,1788983405571713120,52,34,0,1,0,0,16,34,52,0
9,44,0,0,0,0,78,2148,1788983405571713216,52,34,0,1,0,0,16,34,52,0
9,44,1,2,0,0,92,2149,1788983405571713184,52,34,0,1,0,0,16,34,53,0
9,45,1,3,0,0,93,2151,1788983405571713216,52,34,0,1,0,0,16,35,53,0
9,45,0,1,0,0,79,2150,1788983405571713216,52,34,0,1,0,0,16,35,52,0
7,20,0,0,1,0,36,539,1788983405571713472,0,1,16,1232,10,0,0,0,0,0
7,62,0,0,1,0,132,540,1788983405571713664,0,1,16,1232,31,0,0,0,0,0
7,60,0,0,1,0,130,542,1788983405571714048,0,1,16,1232,30,0,0,0,0,0
7,58,0,0,1,0,106,541,1788983405571714080,0,1,16,1232,29,0,0,0,0,0
8,26,0,0,1,0,42,538,1788983405571714080,54,34,0,1,0,0,16,34,54,0
9,27,0,1,0,0,43,2152,1788983405571714112,54,34,0,1,0,0,16,35,54,0
9,27,1,3,0,0,59,2154,1788983405571714112,54,34,0,1,0,0,16,35,55,0
9,26,1,2,0,0,58,2153,1788983405571714112,54,34,0,1,0,0,16,34,55,0
7,56,0,0,1,0,104,543,1788983405571714240,0,1,16,1232,28,0,0,0,0,0
9,26,0,0,0,0,42,2155,1788983405571714272,54,34,0,1,0,0,16,34,54,0
8,20,0,0,1,0,36,539,1788983405571714944,56,34,0,1,0,0,16,34,56,0
9,21,0,1,0,0,37,2156,1788983405571714944,56,34,0,1,0,0,16,35,56,0
9,20,1,2,0,0,52,2157,1788983405571714976,56,34,0,1,0,0,16,34,57,0
9,21,1,3,0,0,53,2158,1788983405571715008,56,34,0,1,0,0,16,35,57,0
9,63,1,3,0,0,139,2160,1788983405571715168,58,34,0,1,0,0,16,35,59,0
8,62,0,0,1,0,132,540,1788983405571715168,58,34,0,1,0,0,16,34,58,0
9,62,1,2,0,0,138,2159,1788983405571715168,58,34,0,1,0,0,16,34,59,0
9,62,0,0,0,0,132,2161,1788983405571715168,58,34,0,1,0,0,16,34,58,0
9,63,0,1,0,0,133,2162,1788983405571715168,58,34,0,1,0,0,16,35,58,0
9,20,0,0,0,0,36,2163,1788983405571715296,56,34,0,1,0,0,16,34,56,0
8,60,0,0,1,0,130,541,1788983405571715488,60,34,0,1,0,0,16,34,60,0
9,60,0,0,0,0,130,2166,1788983405571715520,60,34,0,1,0,0,16,34,60,0
9,60,1,2,0,0,136,2164,1788983405571715552,60,34,0,1,0,0,16,34,61,0
9,61,0,1,0,0,131,2167,1788983405571715520,60,34,0,1,0,0,16,35,60,0
9,61,1,3,0,0,137,2165,1788983405571715552,60,34,0,1,0,0,16,35,61,0
8,58,0,0,1,0,106,542,1788983405571715584,62,34,0,1,0,0,16,34,62,0
9,58,1,2,0,0,120,2168,1788983405571715648,62,34,0,1,0,0,16,34,63,0
9,59,1,3,0,0,121,2169,1788983405571715648,62,34,0,1,0,0,16,35,63,0
9,59,0,1,0,0,107,2170,1788983405571715648,62,34,0,1,0,0,16,35,62,0
9,58,0,0,0,0,106,2171,1788983405571715648,62,34,0,1,0,0,16,34,62,0
8,56,0,0,1,0,104,543,1788983405571715776,0,36,0,1,0,0,16,36,0,0
9,56,0,0,0,0,104,2174,1788983405571715776,0,36,0,1,0,0,16,36,0,0
9,57,0,1,0,0,105,2175,1788983405571715776,0,36,0,1,0,0,16,37,0,0
9,56,1,2,0,0,118,2172,1788983405571715776,0,36,0,1,0,0,16,36,1,0
9,57,1,3,0,0,119,2173,1788983405571715776,0,36,0,1,0,0,16,37,1,0
7,28,0,0,1,0,44,544,1788983405571715904,0,1,16,1232,14,0,0,0,0,0
7,30,0,0,1,0,46,545,1788983405571716288,0,1,16,1232,15,0,0,0,0,0
7,10,0,0,1,0,10,546,1788983405571716544,0,1,16,1232,5,0,0,0,0,0
7,12,0,0,1,0,12,547,1788983405571716640,0,1,16,1232,6,0,0,0,0,0
7,40,0,0,1,0,74,548,1788983405571716736,0,1,16,1232,20,0,0,0,0,0
7,42,0,0,1,0,76,549,1788983405571716832,0,1,16,1232,21,0,0,0,0,0
7,4,0,0,1,0,4,550,1788983405571716832,0,1,16,1232,2,0,0,0,0,0
7,14,0,0,1,0,14,551,1788983405571717152,0,1,16,1232,7,0,0,0,0,0
8,28,0,0,1,0,44,544,1788983405571717408,2,36,0,1,0,0,16,36,2,0
9,29,0,1,0,0,45,2176,1788983405571717440,2,36,0,1,0,0,16,37,2,0
9,28,0,0,0,0,44,2177,1788983405571717440,2,36,0,1,0,0,16,36,2,0
9,29,1,3,0,0,61,2178,1788983405571717472,2,36,0,1,0,0,16,37,3,0
9,28,1,2,0,0,60,2179,1788983405571717504,2,36,0,1,0,0,16,36,3,0
8,30,0,0,1,0,46,545,1788983405571717792,4,36,0,1,0,0,16,36,4,0
9,30,0,0,0,0,46,2181,1788983405571717792,4,36,0,1,0,0,16,36,4,0
9,30,1,2,0,0,62,2182,1788983405571717792,4,36,0,1,0,0,16,36,5,0
9,31,0,1,0,0,47,2180,1788983405571717792,4,36,0,1,0,0,16,37,4,0
9,31,1,3,0,0,63,2183,1788983405571717792,4,36,0,1,0,0,16,37,5,0
7,48,0,0,1,0,96,552,1788983405571717888,0,1,16,1232,24,0,0,0,0,0
8,10,0,0,1,0,10,546,1788983405571718016,6,36,0,1,0,0,16,36,6,0
9,10,1,2,0,0,26,2185,1788983405571718080,6,36,0,1,0,0,16,36,7,0
9,11,1,3,0,0,27,2184,1788983405571718080,6,36,0,1,0,0,16,37,7,0
9,10,0,0,0,0,10,2187,1788983405571718112,6,36,0,1,0,0,16,36,6,0
9,11,0,1,0,0,11,2186,1788983405571718112,6,36,0,1,0,0,16,37,6,0
8,12,0,0,1,0,12,547,1788983405571718112,8,36,0,1,0,0,16,36,8,0
9,12,1,2,0,0,28,2188,1788983405571718176,8,36,0,1,0,0,16,36,9,0
9,13,1,3,0,0,29,2189,1788983405571718176,8,36,0,1,0,0,16,37,9,0
9,12,0,0,0,0,12,2190,1788983405571718176,8,36,0,1,0,0,16,36,8,0
9,13,0,1,0,0,13,2191,1788983405571718176,8,36,0,1,0,0,16,37,8,0
7,54,0,0,1,0,102,553,1788983405571718176,0,1,16,1232,27,0,0,0,0,0
8,40,0,0,1,0,74,548,1788983405571718208,10,36,0,1,0,0,16,36,10,0
8,4,0,0,1,0,4,549,1788983405571718208,14,36,0,1,0,0,16,36,14,0
9,40,1,2,0,0,88,2192,1788983405571718272,10,36,0,1,0,0,16,36,11,0
9,40,0,0,0,0,74,2194,1788983405571718272,10,36,0,1,0,0,16,36,10,0
9,41,1,3,0,0,89,2193,1788983405571718272,10,36,0,1,0,0,16,37,11,0
9,41,0,1,0,0,75,2195,1788983405571718272,10,36,0,1,0,0,16,37,10,0
9,4,1,2,0,0,20,2198,1788983405571718304,14,36,0,1,0,0,16,36,15,0
9,4,0,0,0,0,4,2196,1788983405571718336,14,36,0,1,0,0,16,36,14,0
9,5,1,3,0,0,21,2199,1788983405571718304,14,36,0,1,0,0,16,37,15,0
9,5,0,1,0,0,5,2197,1788983405571718336,14,36,0,1,0,0,16,37,14,0
8,42,0,0,1,0,76,550,1788983405571718336,12,36,0,1,0,0,16,36,12,0
9,43,0,1,0,0,77,2201,1788983405571718400,12,36,0,1,0,0,16,37,12,0
9,42,0,0,0,0,76,2200,1788983405571718400,12,36,0,1,0,0,16,36,12,0
9,43,1,3,0,0,91,2202,1788983405571718432,12,36,0,1,0,0,16,37,13,0
9,42,1,2,0,0,90,2203,1788983405571718528,12,36,0,1,0,0,16,36,13,0
8,14,0,0,1,0,14,551,1788983405571718592,16,36,0,1,0,0,16,36,16,0
9,14,1,2,0,0,30,2205,1788983405571718624,16,36,0,1,0,0,16,36,17,0
9,15,1,3,0,0,31,2204,1788983405571718624,16,36,0,1,0,0,16,37,17,0
9,15,0,1,0,0,15,2206,1788983405571718656,16,36,0,1,0,0,16,37,16,0
9,14,0,0,0,0,14,2207,1788983405571718656,16,36,0,1,0,0,16,36,16,0
8,48,0,0,1,0,96,552,1788983405571719360,18,36,0,1,0,0,16,36,18,0
9,48,1,2,0,0,110,2208,1788983405571719360,18,36,0,1,0,0,16,36,19,0
9,49,1,3,0,0,111,2209,1788983405571719360,18,36,0,1,0,0,16,37,19,0
9,48,0,0,0,0,96,2210,1788983405571719488,18,36,0,1,0,0,16,36,18,0
